Name,Comment,Time,Likes,Reply Count
Name,Comment,Time,Likes,Reply Count
@RaishHasn,"RUSAK NEGARA KLO DIKELOLA TUKANG KAYU SOK SOKAN ARSITEK, TINGGAL MASYARAKATNYA MENANGGUNG UTANGNYA. PAJAK  BANYAK, SUBSIDI RAKYAT JELATA MISKIN DIKURANGI TAMBAH RUWET, LAPANGAN KERJA GAK ADA ALL KITA TUNTUT MILYONO SETELAH TGL 20. . NEGARA RUNGKAT SEINDONESIA ULAH SEKELUARGA.",2024-10-18T15:53:00Z,0,0
@tegcyadi1867,Jokowi koq begitu banyak cawe cawe,2024-10-17T13:19:02Z,0,0
@kikywie8763,semoga hukum karma menghampiri para penghianat khususnya penjahat cawe cawe 😩,2024-10-17T11:18:26Z,0,0
@PANDHOE-tn8uz,"PDI-P TUNJUKAN TARINGNYA SEGERA SETELAH LENGSER NYA JOKOWI ....!!!

CUKUP KAN BUAT PENGALAMAN , LAIN KALI KLO MAU MENDUKUNG ""SESEORANG"" PERHATIKAN JUGA BACK GROUND PENDIDIKANNYA , SUNGGUH SANGAT MEMUAKKAN HAL YG SUDAH TERJADI 10 TAHUN BELAKANGAN , MENGIKUTI PRAKTEK2 KKN. . !!!",2024-10-15T05:38:32Z,1,0
@IKWN7737,Sebaiknya lengserkan yang kerjaannya bikin kacau dan rusak ... Sudah bassiiii sblm waktunya.,2024-10-12T07:42:43Z,0,0
@SusiHamzah,Pelanggaran p jokowi atas kekuasaan hrs diadili demi masa depan bangsa,2024-10-09T16:10:25Z,0,0
@elvinsetiawan7290,Di RRC tenang...damai sejahtera... tdk spt di negara kita ...tiada hari tp ribut... ribut apa saja....😅😅😅😅😅,2024-10-09T03:02:49Z,0,0
@elvinsetiawan7290,Kalau tdk ribut... bkn politik Indonesia....he....3x,2024-10-09T02:58:37Z,0,0
@tonykustiadi3213,APAKAH ITU NILAI PENGUASA DINEGERI INI!!!!,2024-10-08T22:29:39Z,0,0
@Sandanan17-sb7ck,Orang-orang lempar batu sembunyi tangan kebanyakan kata nara sumber orang-orang parah luu,2024-10-08T07:20:17Z,0,0
@Danjen-lb8dq,Tempo jurnalisme IMAGINATIF 😂,2024-10-07T09:36:57Z,0,0
@Danjen-lb8dq,Ita . . .sumber berita utama Tempo 😅😂,2024-10-07T09:34:57Z,0,0
@karman67okgamanharapanmasa63,Ternyata curang kn pilpres Jokowi baru dibahas tpi di waktu ituuu g ada yg berani kn,2024-10-06T23:22:15Z,0,0
@karman67okgamanharapanmasa63,"Klo Boby masih ada yg pilih bodoh amat masyarakt nya ,udah dibodohin bertahun tahun Masya rakyt GK cerdas cerdas",2024-10-06T23:17:11Z,0,0
@rizardikarnas4790,Pura pura panas...padahal segerombolan satu produck beda series....,2024-10-06T10:22:38Z,0,0
@YodaPradipta,Gk jlas orang2 yg ngomong ..bnar kata gusdur dulu,2024-10-03T23:46:28Z,0,0
@ainilu4145,Gass tempooo.. selalu jadi media imdependet pantang menjilat penguasa🔥🔥🔥,2024-09-28T13:48:43Z,0,0
@campusbiru12,"Tunggu mulyono turun dlu,baru kita adili perusak demokrasi dan perusak hukum di imdonesia,agar jadi pembelajaran bagi rakyat bahwasannya presiden itu bukan raja",2024-09-25T13:30:08Z,0,0
@Gunadih1981,Gila hukum di buat mainan doang oleh istana 😂,2024-09-23T13:58:30Z,0,0
@teguhpriaji2064,"Dari awal sampe akhir sumbernya pdip, lawakk dah. Gak bahaya tah😂😂",2024-09-19T19:03:12Z,0,0
@caturkaryadi301,"Prediksi tempo jitu.
Akhirnya SK Perpanjangan kepengurusan pdip benar benar di gugat",2024-09-13T06:59:53Z,0,0
@rulijati8598,"Lawan trs politik dinasti ,usir dr kandang banteng",2024-09-09T01:55:59Z,0,0
@rulijati8598,Pdip mmg partai penjaga Demokrasi,2024-09-09T01:33:02Z,1,0
@BudiSantoso-xt6sc,Jadi ingat gusdur dulu.. bagaimana gusdur digulingkan mengatasnamskan rakyat... Sekarang mau d ulang lagi dgn mengatasnamakan rakyat... Dah basi... Kalau begini saja teriak2 atas nama rakyat..giliran berkuasa lupa bisu tuli dan buta akan suara rakyat...,2024-09-08T15:09:33Z,0,1
@TomyRidwan-cq3dw,"Lah gusdur juga salah kan ikut pemufakatan jahat juga bersama Amien Rais dan Akbar Tandjung dalam pembentukan poros tengah di pilpres 99 untuk mengalahkan Mega,  😂😂😂",2024-09-10T15:47:13Z,0,
@senoguntoro3428,Jokowi ini siapa konsultan politik nya.?strategi polotik nya TMS terstruktur masive dan sistematis.,2024-09-07T22:28:25Z,0,0
@romaer201159,itulah politik jangan terlalu benci dan jangan terlalu cinta😂😂😂,2024-09-05T01:52:18Z,0,0
@syarifuddinshariff3762,Sy tdk pernah percaya klau jokowi vs Megawati bermusuhan.,2024-09-01T09:21:12Z,0,0
@saidmarsul1059,hanya panggung sandiwara saja,2024-08-30T13:47:22Z,0,0
@didiksetiana3858,Emang ida ya The Jakmania bergabung dengan Bebotoh viking,2024-08-30T04:20:46Z,0,0
@didiksetiana3858,Ternyata Presiden sampai ngurusi Partai',2024-08-30T04:05:49Z,0,0
@HansBurhan-u1m,Harga diri penting !! Ngapain bertahan kalo diinjak &dihina smpe kekeluarga ih kadang ahklak etika hrs dijungjung tinggi!!,2024-08-29T22:26:44Z,0,0
@AgustIndradi,Siapa...ngomong apaaa.... hadeeh,2024-08-29T14:53:22Z,0,0
@TamanDamai,Mereka mengincar uang pajak dan pemelihara 🍖,2024-08-27T19:10:49Z,0,0
@yanimansur2562,"PDI-P usung Airin Rachmi di Banten itu bisa jadi bukti bahwa PDI-P mendukung politik dinasti, gak sesuai dg apa yg digemborkan untuk keluarga Jokowi yg dibilang politik dinasti...😂😂😂",2024-08-27T15:03:53Z,0,0
@yanimansur2562,"(Informan channel Bocor Alus kurang berkualitas)...🤦🏻‍♀️
Bicarakan kasus bukum yg menjerat dirinya kepada presiden agar lolos maju Pilkada...?
Kalo gak ada bukti tertulis, foto/ video saat bertemu presiden, menurut saya itu hanyalah cerita bohong semata, yg sengaja di setting agar orang percaya seolah-olah direstui presiden...😂😂😂
Padahal ..Jangankan cuma walikota, meski seorang menteri, anggota DPR, ato ketum Partai, kalo kasus korupsi pasti disikat oleh Jokowi......",2024-08-27T14:50:46Z,0,0
@one_man69,Gak yakin,2024-08-27T10:45:04Z,0,0
@UtunImut,Apapun langkah dan keputusan Jokowi semua demi melanggengkan dinasty kekuasaannya melalui dua anak dan menantunya. (Musafir JEPARA).🎉🎉❤🎉🎉,2024-08-26T13:58:30Z,0,0
@ronpakis3548,Kok ga dipecat2 ....,2024-08-26T12:40:00Z,0,0
@rendyabin7697,"KASUS SUDAH TERANG, DITUTUP MAKIN HANCUR.. TENGGELAM.",2024-08-26T12:38:15Z,0,0
@andreasriko3031,Semua partai mau diobok2nya. Ngehe bener...,2024-08-26T07:33:16Z,0,0
@bongbong8630,Orang-orang halu ngobrol duduk terus ngarang cerita sendiri. Ehhhhh ceritanya malah jadi kenyataan beneran semua sampai hari ini hahahah Tempo edukasi politik jaman NOW!,2024-08-26T07:06:44Z,0,0
@AgoesSoedjadi,Menteri yg cerdas tdk mau terjebak dng oernainan Bansis dan tdk mau seowrti 2 menteri sebelum nya.   Sosok Risma yg kredibilitasnya teruji mulai berangkat dari nol ASN sampai menjadu Walikota.  Makanya waktu di cecar di sidang MK soal Bansos saat Pilores dia menepis itu bukan kebijakannya,2024-08-25T14:29:06Z,1,0
@amirll6733,Mukidi pangsiun keluarga nya hancur akan di obok2.,2024-08-25T10:24:07Z,0,0
@satyalegawa3290,Ko pelantikan pengurus internal partai cawe2 juga. ? Parah.,2024-08-25T09:54:01Z,0,0
@yourxelv,"Judulnya pdip vs jkw, tp yg disampaikan semuanya dari sisi pdip. Ga ngedukung 2 2 nya tapi pembahasannya kopong sebelah.",2024-08-25T00:45:47Z,0,2
@bongbong8630,"Berarti Anda yg bias dalam memproses informasi. Saya nontonnya mendapat informasi tuh, langkah-langkah yg diambil dari kedua sisi, kalaupun salah satu sisinya lebih banyak informasi itu berarti narasumber dari pihak tersebut lebih terbuka, dibanding pihak yg gerakannya tidak mau dibaca sama sekali alias sangat tertutup.

Bagaimanapun, sangat salut sama jurnalisme Tempo, apa yg mereka bahas di atas 3 minggu yang lalu, hampir kalau tidak benar semua terjadi sampai hari ini. Info valid, masyarakat jadi lebih melek politik.",2024-08-26T07:01:59Z,0,
@yourxelv,"​@@bongbong8630 gamau debat bang, tiap penjual punya pasarnya sendiri.
Begitu juga media, lu liat aja komen di video ini, pasti paham pasarnya.
Gw pribadi belum pernah coblos jokowi maupun coblos pdip.

Buat komentar gw itu pastinya presepsi gw, dan presepsi gw berawal dari harapan gw ketika gw baca judul video ini. Kalau setelah nonton video ini gw kurang puas, ya itu pendapat gw pribadi.",2024-08-26T18:10:25Z,0,
@raihannurlaili653,"jngn pernh anggap remeh bu mega, dia malang melintang dlm carut marutnya politik negeri ini...walau dia bicaranya pura2 blo,on dn yng pasti sng raja bukn lawanya,...raja kita cm di besar2 kan oleh para penjilat yng kualitasnya cm cari kekuasaan dan duit untk makan anak bininya...",2024-08-24T19:08:37Z,0,0
@parlindungansitindaon5984,Mantap Tempo Bocor Halus,2024-08-24T08:48:14Z,0,0
@GadisGandul,Bu mega  toop ga ada lawan,2024-08-24T07:20:19Z,0,0
@sandjie9538,Mantap 19 Agustus 2024 pak Yasonna di reshuffle dong 😯,2024-08-24T06:12:32Z,0,0
@RealEko-gx4is,Jadi lucu kok banyak orang orang (sumber info) yang mulut nya ember bocor😂😂😂😂😂😂😂,2024-08-24T03:42:00Z,0,1
@bongbong8630,"Wajar malah, karena mereka kan memang musuh politik. Ada konsekuensi jika narasumbernya langsung yg menaikkan informasi ke publik, tapi jika melalui jurnalis seperti ini, juga susah banget bakal ketahuan dan gak bisa disalahin ke orang tertentu karena identitasnya dirahasiakan.",2024-08-26T07:03:50Z,0,
@AdySucipto-mf4lu,"AKU SEBENARNYA TDK TERLALU RESPECT DGN EDY RAHMAYADI...

TAPI DARIPADA AKU HARUS MEMILIH BOBBY, YA LEBIH BAIK AKU PILIH EDY RAHMAYADI ATAU GOLPUT.....?",2024-08-23T18:45:01Z,0,0
@AdySucipto-mf4lu,"JAHAT BANGET YA JOKOWI, KOK SPT KACANG LUPA SAMA KULITNYA TERHADAP PDIP & MEGAWATI....",2024-08-23T18:32:24Z,0,0
@InLander-w7h,12 tahun lalu saya udah feeling dan prediksi bakal sengeri ini sosok yang ngakunya paling merakyat ini saat masih jadi gubernur Jakarta.,2024-08-23T14:29:06Z,0,1
@bongbong8630,"Saya sendiri gak pernah beli persona sederhana beliau. Saya mudah bersimpati dengan orang yg sederhana, tapi tidak dengan orang yg peringainya seperti orang linglung dan kebingungan.",2024-08-26T07:05:15Z,0,
@Syaharie-u6o,Harapan sisa hdp yg ada Mega bisa melan jutkan program bung Karno d pres Soeharto,2024-08-23T11:42:01Z,0,0
@MohammadAnwar-lx4wf,"Tak tahu diri,,,, jika karma itu nyata tunggulah waktunya",2024-08-23T06:33:30Z,0,0
@sumantodarmawan1049,Peebincangan yg baik buat rakyat lebih tahu👍👍👍,2024-08-22T15:26:28Z,2,0
@paulinamarta1880,Kita lihat IKN pasti mangkrak wkwkwkwkw....,2024-08-22T13:24:30Z,0,0
