Name,Comment,Time,Likes,Reply Count
Name,Comment,Time,Likes,Reply Count
@NurainiAnwar-tz1kj,Jaksa tukang bohong  dan suka fitnah dan jaksa seneng sogokan tangkap ini sudah kaga benar ngomong nya udah ngaco.kebanyakan makan uang sogokan Alias koruptor pecat orang ini pak presiden,2024-11-14T09:55:23Z,0,0
@rismanbuyung8048,Sapu kotor semua,2024-11-14T09:53:16Z,0,0
@muhammadihsan2801,Koq diserahkan dg jampidsus terus..  jawab dong pak,2024-11-14T09:41:05Z,0,0
@priatnaje8620,Rapat sampah 🤪 drama semuanya 🐈,2024-11-14T09:39:56Z,0,0
@samsuri87a60,semua mendag era jokowi hrs diusut  gak boleh tebang pilih katanya netral,2024-11-14T09:32:24Z,0,0
@sitimarwiyah2343,Hati2 pak .. bisa kmkan omongan sendiri klo bermanipulasi,2024-11-14T09:23:02Z,0,0
@GobangBang-f9e,pret ah banyak dalil aja,2024-11-14T09:12:30Z,0,0
@shimilikithi,Senggol dong eks mendag2 yg lain😂😂😂😂,2024-11-14T09:12:23Z,0,0
@chairaniverani4101,"Kasus pesanan dan rekayasa jangan di gadang2 kan pak, maluu kalau nanti terbongkar ..
Ketahuan dalangnya malah kacau pak jaksa.
Jadiiii, kerja yang benar ya ente itu digaji  sama rakyat lho",2024-11-14T09:12:14Z,0,0
@fatahuddin3164,Tdk perlu gembar gembor harga mati rakyat butuh kejujuran dalam bertindak,2024-11-14T09:07:55Z,0,0
@akarhidup8,Penetapan tersangka memang sudah tepat..yg jd pertanyaan..malah waktu nya.. yg tdk hormat penguasa ..lngsng di buat penyelidikan... Orang2 dpr tau itu,2024-11-14T09:06:57Z,0,0
@ebong26,Normatif banget pak,2024-11-14T09:04:45Z,0,0
@amsukendro9210,Jaksa agung yg terhormat yg harus di percepat harusnya judol dan pinjol bukan tom Lembong....tom Lembong itu masalah nya nggak harus di percepat...,2024-11-14T08:56:51Z,0,0
@SahraPutri-j8f,Kasus yg lain kan banyak  ko ga di tangkap ia?,2024-11-14T08:56:24Z,0,0
@andiky1,Mana pernah Jaksa Agung bilang kasus2nya masalah POLITIK....😂😂😂,2024-11-14T08:47:46Z,0,0
@ikhwandipekalongan8070,Bohong...!!!,2024-11-14T08:35:37Z,0,0
@sunsetcoy,Kejaksaan  dari atas ke bawah.... Sarang penjahat,2024-11-14T08:35:34Z,0,0
@intell.995,Itu Kejagung nama nya siapa? Biar kita bondong2 kasih hukuman sosial.,2024-11-14T08:33:57Z,0,0
@repirepi263,Allah swt tidak tidur pak dan maha tahu tentang isi hatimu apa kau jujur atau tidak dan jgn tebang pilih dlm perkara gula import,2024-11-14T08:28:48Z,0,0
@demonyadi3096,Sudah di tangkap di penjarakan  buktinya belum di munculkan     Kejagung arogannnnnnn,2024-11-14T08:26:52Z,0,0
@imannurzamam9636,Apa bener omongan jaksa agung.,2024-11-14T08:25:57Z,0,0
@TiDar_97,Salah langkah si kalo diawal kabinet merah putih langgsung masuk memantik kegaduhan,2024-11-14T08:23:58Z,0,0
@demonyadi3096,Kelihatannya bohong   besar jaksa agung iniiii 1:52,2024-11-14T08:23:40Z,0,0
@Todisanjaya,"Dari dulu aja.... Doyan korupsi

Gx percaya.... Cara bicaranya aja... Plin plan",2024-11-14T08:21:29Z,0,0
@ashariisaura4160,"Didukung gimna??
Guateli ngono",2024-11-14T08:20:19Z,0,0
@aprianto9390,"Jaksa bagus sih, bagus untuk dipecat saja",2024-11-14T08:09:10Z,0,0
@martin1_905,jaksa aging gays bicara nya berwibawa...seperti pelawak...nitizen jadi ketawa berjamaah🤣🤣🤣,2024-11-14T07:58:24Z,0,0
@martin1_905,Jaksa Agung nya jg sangat perlu diperiksa,2024-11-14T07:53:19Z,0,0
@nuansa9979,udh sesuai pesanan jokowi itu,2024-11-14T07:52:56Z,0,0
@wawansetiawan5409,"semuapertanyaan dengan panjang lebar dari semua anggota dewan, dijawab oleh jagung dengan  singkat namun tidak memuaskan",2024-11-14T07:49:15Z,0,0
@miftahuda3272,"Untuk menciptakan sistem hukum yang lebih adil dan tegas, diperlukan upaya bersama dari pemerintah, lembaga penegak hukum, dan masyarakat untuk mengatasi masalah-masalah ini. Reformasi hukum yang komprehensif, transparansi, dan akuntabilitas adalah kunci untuk memperkuat kepercayaan masyarakat terhadap sistem peradilan.",2024-11-14T07:42:13Z,0,0
@RoroRoro-gx6fn,Lah kok bisa tersangka sedangkan bukti blm ada pak...,2024-11-14T07:39:11Z,0,0
@mr..x9837,Ayo..menteri sebelumnya..berani ga diperiksa.woi..jaksa agung..berani ga,2024-11-14T07:37:26Z,0,0
@nawarabegem5035,"Lihat JA ngomong..
Engaaapppp..😮",2024-11-14T07:35:30Z,0,0
@chandradewi1155,Wadul,2024-11-14T07:35:11Z,0,0
@wongbilang,"Pesimis, kecuali jaksa agungnya RG",2024-11-14T07:33:32Z,0,0
@KordaNet-rn5zn,Tumben ada org di bilang korupsi di bela masyarakat.. Itu berarti jaksa agung yg berbohong  dan masyarakat  tidak  percYa karena alasan yg tdk jelas..,2024-11-14T07:30:45Z,0,0
@agustriwidodo2938,Kenapa hanya sdr tom lembong saja...deretkan dengan ex mentri dan skg menjabat..2015 s/d skg...,2024-11-14T07:27:38Z,0,0
@agustriwidodo2938,Itu urusan bapak jaksa...bapak ko yg tau...nanti dipertanggung jawaban akhirat siap siap saja...siapapun yg do zhalimi pasti ada balasannya...,2024-11-14T07:24:55Z,0,0
@jjruhimat4330,DPR   SENENGNYA   TERTTUP....HE...,2024-11-14T07:22:07Z,0,0
@jjruhimat4330,BENERAN  MANTAP  PAK JAKSA  AGUNG RI. DALAM MENJAWAB   NETRAL.,2024-11-14T07:14:06Z,0,0
@khoridoank5306,Nampak gugup dan kelepotan😅😅😅,2024-11-14T07:08:46Z,0,0
@muhammadiqbalmusara1751,Pak benny capres selanjutnya,2024-11-14T07:08:13Z,0,0
@supenacempaka2596,Pak DPR RI kami masyarakat biasa  tidak mungkin kelar masalah ini terutama tentang korupsi di era pa Jokowi usut tuntas,2024-11-14T07:04:06Z,0,0
@supenacempaka2596,Keluarga Jokowi periksa terkait bansos gitu,2024-11-14T07:00:20Z,0,0
