Name,Comment,Time,Likes,Reply Count
Name,Comment,Time,Likes,Reply Count
@yuliantishanum7681,"Smoga Tuhan YME, selalu melindungi Tim Bocor Alus, secara umum Tim Tempo keseluruhan.. aamiin",2024-11-13T02:53:13Z,0,0
@AanAndromedha,Masih aja merongrong pak JOKOWI...,2024-11-13T02:04:08Z,0,0
@PANDHOE-tn8uz,"JAKARTA MENYALA BERSAMA PASANGAN NO 3 - MAS PRAM & BANG DOEL , BELANJA/BORONG SEMUA PERMASALAHAN WARGA JAKARTA, GAK PAKE RIBET DAH....!!?",2024-11-13T01:52:53Z,0,0
@BejoSupriyadi-mz1tz,"Ya kalau Kapolri masih yg itu, ya wajar aja.,harusnya cepat di copot, dan perintahkan mengganri semua Kapolda.,dan orang orang dekat Kapolri,,",2024-11-13T01:47:59Z,0,0
@baktimulyawan8008,Uncle Pram kayak Um LILO KLA Project yaa?😊,2024-11-13T01:47:19Z,0,0
@MunipSp,Kalah kan jokowi biar gak sombong,2024-11-13T00:44:08Z,0,0
@DudaKapaksa-j9n,"PDIP SEBAIKNYA SINGKIRKAN SI BBANG PACUL SAYA MEMPERHATIKAN SEPERTINYA LEBIH BERPIHAK SAMA SI JOKOWI 
DARI PILPRES JUGA SI BSMBANG PACUL TIDAK MENDUKUNG GANJAR DAN SEKARANG DI PILKADA SEPERTINYA TIDAK SERIUS ...
TERNYATA DIA SEPERTINYA YANG INGIN DICALONKAN GUBERNUR TAPI PDIP TIDAK MENCALONKAN",2024-11-13T00:26:27Z,0,1
@johnnydown18,pacul ga tertarik ikut pilkada lebih menjanjikan dpr/mpr soalnya ga ada batasan maksinal menjabat,2024-11-13T10:49:43Z,0,
@DudaKapaksa-j9n,Kalau purnawirawan boleh tdk melanggar tapi kalau cara cara SI KIM PLUS MENGGUNAKAN PENEGAK HUKUM POLISI AKTIP DAN ASN INI YANG MELANGGAR,2024-11-13T00:19:41Z,0,0
@imamsubiantoro4520,AYO Pilih yang tidak didukung dan tidak diendorse oleh MULYONO...,2024-11-13T00:14:02Z,0,0
@chesireaccio4856,Kerusakan yang ditimbulkan oleh Mulyono memang enggak kaleng2.,2024-11-12T23:58:06Z,0,0
@AcunSuryana-x4q,Rakyat harus tunjukan kecerdasan dan kewarasan jangan di pilih Calon gubernur yang didukung Oleh Mulyono atau KIM PLUS MAKA BUAT JAWA TENGAH PILIHLAH ANDIKA PERKASA DAN HENDRAR PRIHADI BUAT DKI JAKARTA PILIHLAN PRAMONO ANUNG DAN RANO KARNO BUAT JAWA TIMUR IBU RISMA JAWA BARAT KANG JEJE RONAL BANTEN AIRIN ADE MAKA ITU HARUS DI PILIH,2024-11-12T23:48:45Z,0,0
@riasoebagjo7143,"Andai mantan Raja buat Partai.
Mungkin akan banyak diminati oleh ex coklat .... .

Disatukan oleh adanya kesamaan karakter (Raja Tega) + kesamaan Hobby (Intimidasi) .... .",2024-11-12T23:08:57Z,0,0
@teguhsutrisno2290,"Selama politik dicampuri polisi yang seharusnya bukan urusannya,negara ini tidak akan menjadi negara kelas dunia",2024-11-12T23:05:16Z,0,0
@yuliayasmin6128,"Yg waras otak nya pasti pilih Andika,  jgn pilih dari kalangan duka meras rakyat yg tdk berduit, yg duka rekayasa si Coklat itu jgn dipilih",2024-11-12T22:57:41Z,0,0
@RuffyFebriansyah,"Saya orang surabaya, rekam jejak pak andika top, grub nyambo sory yee,",2024-11-12T22:49:28Z,0,0
@masyogs2764,Ngeriii,2024-11-12T22:38:39Z,0,0
@hendratupanainggolan1530,"Bpk   ANDIKA . sosok . Pemimpin.. yg  tulus  ,,  👍",2024-11-12T22:14:17Z,0,0
@ibnuhajar594,Manusia munafik serakah gila jabatan walau Sdh tidak jadi president tetap serakah dan suka ngurus jabatan,2024-11-12T22:09:21Z,0,0
@nitafath7292,siapa penguasa Indo sebenarnya? pemenang pemilukah? presidenkah? menurutku..pemenangnya.yg ngasih modal buat menang.😢,2024-11-12T21:19:46Z,0,0
@alvins6258,"Gila yah mulyono, daya rusaknya luar biasa",2024-11-12T18:52:17Z,0,0
@ElnathanAgreGiovaniLaia,"Mas ada saran dari saya Nih Semoga di Baca ya, bagaimana klo 5 tahun kedepan Bocor Alus ini bikin Survei Pilpres lah atau Pilkada saya Lihat Bocor Alus Ini benar benar Indenpenden Semoga Ini Di baca Oleh Mas Pram Edi",2024-11-12T18:00:27Z,0,0
@PandapotanSiagian-gf4fw,Kalian pun jangan malu2 la kampanyenya..diakhir itu apa namanya??,2024-11-12T17:38:49Z,0,0
@topenkkoplak8432,Wkwk wkwk wkwk wkwk wkwk emang berita tempe g da duanya di dunia dan akhirat 😂😂😂😂😂😂😂😂😂😂😂,2024-11-12T17:09:10Z,0,0
@sahroji87,Bawaslu (badan pelindung penggelembungan suara pemilu),2024-11-12T17:05:11Z,0,0
@JatisawitBumiayu-r2f,okey respek berat gua ama lo lo paparanya mencerahkan sentuhan sen of humor nya bolehjuga muantaap.bravo tempo bocor alus gayeng gayeng pokoknya.,2024-11-12T16:44:21Z,1,0
@janaardi,Jangan sampai blok medan jadi di sumut.,2024-11-12T16:30:25Z,0,0
@antonsuyanto3891,HIJAU 95% KE TAJ YASIN,2024-11-12T16:10:55Z,1,0
@AriAri-t9i,Silahkan Pak..klo mo ikut berkampanye ..tapi jgn salah Pak...Drajat seorang Mantan Pemimpin bangsa ini..Pelan tapi Pasti Drajatnya Bapak Pasti akan turun.,2024-11-12T15:56:42Z,0,0
@taufantaufik874,Andika Perkasa Joss,2024-11-12T15:18:00Z,0,0
@yohanesbenny-b9p,Andika - Hendi harus menang menang menang,2024-11-12T15:15:51Z,0,0
@floristbekasi8740,andika wae,2024-11-12T14:36:09Z,0,0
@agussomantri5670,Keren banget  yg komen di sini bnyk yg dukung pak Andika .semoga aj Andika menang di pilkada,2024-11-12T14:36:07Z,0,0
@miryamhanum2515,"Mulyono istighfar kok dedam sm bu Megawati PDIP  ingat tnp bu Megawati dia tdk d kenal rakyat Indonesia n bu Iriana n ank "" nya jngn  sombong masih ada Allah",2024-11-12T13:57:53Z,0,0
@E-Intertainment,"Demokrasi telah di rusak presiden prabowo dan mantan presiden,,, sangat memalukan😢😢",2024-11-12T13:54:51Z,0,0
@NiluhYeni-ok3nz,Coba klian lbih sopan dikitlh ..megawati itu mntn presiden ..dn udah sepuh,2024-11-12T13:39:42Z,0,0
@MYulianto-j9k,Setidaknya satu keluarga saya pastikan andika perkasa,2024-11-12T13:33:00Z,0,0
@jonyfauzy9782,Dulu sy pilih Jokowi 2x tapi skrg aq ko benci bgt,2024-11-12T13:32:28Z,0,0
@barongcasver9215,Acara nggak berguna.....,2024-11-12T13:31:10Z,0,0
@BunayyaEPS,Pak Andika Yes...,2024-11-12T13:27:58Z,0,0
@johanesboscoferryanto9478,"Jgn pilih polisi ,byk polisi pemeras rakyat dan jg merekayasa kasus",2024-11-12T12:57:38Z,0,0
@ibusay961,Pdip itu banyak korupsi nya,2024-11-12T12:33:16Z,0,0
@destaandriani7688,Saya sangat sukaaa coklat panas dan warna coklat tapiiiii untuk coklat di Jateng jangaaaan ya deek,2024-11-12T11:47:52Z,0,0
@leowiwirwiwir5407,"Pasti PDIP akan tenggelam di Jateng dan gak mgkn partai yg suka nyinyir Jokowi bisa menang
Ayo menangkan partai yg diusung bung Luthfy pasti menang bravo",2024-11-12T11:47:12Z,0,1
@april26ncsldy73,"Dulu pda triak Tenggelamkan PDIP. 

Ehhhh beneran tenggelam banjir ,, Pati, Demak, semarang dll. 

Udah pada kangen di bales Karma Alam semesta ternyata 🙀🙀🙀",2024-11-12T12:17:36Z,0,
@MovinMelvin-ng8pf,"Kayak di kota gue min calon bupati nya di usung kimplus yang banyak partai, musuhnya pdip la terus calon di kota gue yang di usung kimplus langsung menemui pak jokowi dan pak prabowo",2024-11-12T11:11:14Z,0,0
@MovinMelvin-ng8pf,❤❤❤❤,2024-11-12T11:09:04Z,0,0
@arfeyza01,Ladusing malah sibuk kampanye parah2,2024-11-12T10:46:04Z,0,0
@mamanmaman4890,Jokowi Jokowi udahlah jangan melakukan kecurangan dipilkada,2024-11-12T10:38:20Z,0,0
@NurusSamaa,Wereng coklat dipermalukan,2024-11-12T10:37:17Z,0,0
@mohd4171,Nati mati nya susah...,2024-11-12T10:25:20Z,0,0
@indraericknelwan7980,"Jokowi melulu, sekali kali nyerang prabowo dong. Berani gak??",2024-11-12T10:12:47Z,0,0
@djokosantoso7331,Rakyat Jawa Tengah pilih Rambo bukan Sambo pembunuh anggotanya dan selalu menyakiti hati rakyat dan menekan para lurah di desa dess,2024-11-12T09:58:41Z,0,0
@weslytampubolon7939,Pilpres dan pilkada paling kacau diera ini,2024-11-12T09:47:20Z,0,0
