Name,Comment,Time,Likes,Reply Count
Name,Comment,Time,Likes,Reply Count
@MKYArchitect3M,Tempo lagi tempo lagii 😮‍💨,2024-11-01T01:46:36Z,0,0
@rayd3674,semoga TEMPO tetap bersuara kritis,2024-11-01T01:35:28Z,0,0
@nicolehomeliving,"kasian kasian 😂, just wait for the next",2024-11-01T01:25:16Z,0,0
@WJuliants,"Untuk saat ini, sy sebagai masyarakat oposisi hanya bsa tertawa haha hihi melihat pemerintahan di kabinet merah putih yg kebanyakan di isi oleh org2 yg tdk punya kapasitas atau pengalaman di bidangnya masing2 😅",2024-11-01T01:07:42Z,0,0
@agungkurniawan122,"Fungsi kabinet gemoy
1. Balas budi jasa relawan dan teman
2. Mengakomodir kepentingan politik
3. Bagi-bagi kue kekuasaan 
4. Meningkatkan cuan dari proyek APBN
5. Memperbanyak koalisi memperkecil peluang oposisi
6. Membantu mengamankan temen yang memiliki catatan hukum
7. Mendahulukan kepentingan kelompok penguasa dst...

100. Kerja untuk rakyat..eh salah deng, untuk pencitraan 😁",2024-11-01T00:49:55Z,0,0
@jayantistrip88,Eh. Banyak ya,2024-11-01T00:48:38Z,0,0
@Cip3ngp3ng,"Gemuk, wamen luar biasa banyak..apakah kembali jaman orba, padahal bpk gemoy teriak2 anti bocor..lingkaran hj.ism sgtlah banyak.",2024-11-01T00:45:05Z,0,0
@TheIbnusyam,"Prabowo ini sejak awal hanya ingin menuntaskan mimpinya menjadi seorang Presiden, sebelum ajal menjemputnya. Jadi sekarang dia hanya sedang menjalankan lakonnya, main plesiden plesidenan. Silahkan para pendukungnya untuk bermimpi atas keberhasilan Prabowo dan konco² nya dalam mensejahterakan hidup kalian. Cuma mau ngingetin, tahun depan BBM kemungkinan besar bakal naik, dan PPN sudah pasti naik. Saat itu tiba silahkan joget² pake sound horeg",2024-11-01T00:42:06Z,0,0
@nurshobahsmd7013,Dari dulu emang gk pernah berharap banyak sih,2024-11-01T00:33:10Z,0,0
@achmadnk2605,"Harapan hanya tinggal harapan dgn bermimpi akan menjadi Indonesia emas tapi faktanya malah menuju Indonesia cemas 
Gmna g cemas, cari kerjaan sulit kalaupun ada gajinya dibawah standar UMK tapi tuntutan pemberi kerja harus memiliki sertifikasi ini dan itu 
Dan inilah fakta yang saya rasakan saat ini 😭",2024-11-01T00:31:19Z,0,0
@mikhailyunus6377,Nasib rakyat kelas ekonomi menengah kebawah semakin ngenes .,2024-11-01T00:23:34Z,0,0
@aminsumaryanto4976,"Ini bukan demokrasi, tapi bagi bagi kursi😂",2024-11-01T00:20:25Z,0,0
@rahmatyusuf2931,Keren,2024-11-01T00:19:14Z,0,0
@Dear-iy5jj,Kita doakan saja ... Kalau niatnya baik kenapa kita dukung selama memihak pada rakyat...yg repot itu kalau dicawe cawe SM kelompok nyinyir selalu protes padahal kalau kelompok nyinyir yg pegang pemerintahan belum tentu juga baik.,2024-11-01T00:13:15Z,0,0
@MiftahF,"Bukan menggantungkan harapan sih, tp gk percaya lg dalam berharap",2024-10-31T23:57:51Z,0,0
@vivifarel86,bener bgt kalau saya lihat-lihat para menteri yg diangkat mayoritas politik balas budi yg sudah bekerja saat kampanye pilpres.,2024-10-31T23:57:27Z,0,0
@valentinaambiar1732,Inna lillahi wa inna ilahi rojiun,2024-10-31T23:50:54Z,0,0
@bimbrembo4555,Ya kalau saya pribadi setuju dengan statement di akhir jgn terlalu berharap apapun karena memang kan berkelanjutan,2024-10-31T23:48:20Z,0,0
@awalmukminsiregarofficial6831,"Tetap berharap kepada Pak Prabowo, walau dengan gemuknya struktur membuat itu semua seolah mustahil ditambah para pembantunya yg terindikasi bermasalah.😢",2024-10-31T23:38:20Z,0,0
@WahyuUnhi,"Lanjutkan tempo, terus kawal",2024-10-31T23:19:59Z,0,0
@warinsadara1294,Ancur min ... Selama mulyono cawe cawe 😂😂😂,2024-10-31T23:10:57Z,0,0
