id,username,text,created_at
17872510917205705,sherinazahra90,Tapi wajar sih... mbah gw taun kelahirannya sama kayak doi. Gw ngajarin buka youtube sama WA aja 2minggu baru lulus. Itu pake kelas intensif lho. Kl kelas reguler 3bln jg blm tentu bisa2😂,2024-10-29 06:09:31
18335117623182903,novi__n,,2024-10-29 06:09:49
18315747727088237,ahmad_badawi.aa,usianya berapa si,2024-10-29 06:10:50
18043324322129025,bungayolanda,Njiiih buu njiiih lereeess 😂,2024-10-29 06:11:47
18139784434360617,diahsaffitri,Keren Bu. Keren sekali anda. Top global 👍🏻,2024-10-29 06:12:31
18037774454007211,ahmad.asrullhs,Mantapp bu 😂,2024-10-29 06:12:45
18055992556860504,akudisinianata,"sama gue sendiri juga bosan punya hape cuma buat wa grup sekolahan, kalau ada hape yg bentukkannya kaya nokia zaman dlu tapi ada aplikasi WA nya mah gue mau dah beli 1",2024-10-29 06:13:48
18079303963492903,purbasan19,Umur sekarang emang lagi butuh di ksh mimi susu sma bedak anti nyamuk biar bobo yah 😂,2024-10-29 06:14:39
18042062086900904,poergram,mgkn gaptek,2024-10-29 06:14:43
18024314795231208,mysagara23,Hahahah gr bettt,2024-10-29 06:14:45
18059895487658639,nita_74_74,Tinggal tunggu ajalnya kapan,2024-10-29 06:15:06
18357425653136598,minivisability,Tolong ajak beliau ke OVJ,2024-10-29 06:16:07
18044871653480960,jarangpulang.art,😂😂,2024-10-29 06:16:16
18013233965647688,ibn.hfd.hkm,Nenek² paling OVT,2024-10-29 06:18:09
18288094339238196,yusuf_nashiruddin,Paling tersakiti seperti gen z😂,2024-10-29 06:18:13
17896424301089534,uranian.s,GR amat mak .. 😂😂,2024-10-29 06:19:05
18043636154040359,atik8976,Ach gak percaya,2024-10-29 06:20:36
17912948751009393,adhistiraaaaa,Padahal banyakin dzikir nek~,2024-10-29 06:21:10
18019385882543330,djaleto_noegroho,,2024-10-29 06:25:32
18066461752594930,jeri38956,Ibu paling yang inovatif,2024-10-29 06:25:35
18284478325209872,naymakeupart06,Si paling keren pokonya 🤣🤣🤣,2024-10-29 06:25:43
17871078303211866,alipnaufal_,Keren? 😁,2024-10-29 06:26:31
18372107266109137,matt.savic,😂😂,2024-10-29 06:27:01
17944209548778212,rizram21,Kocak nenek😢,2024-10-29 06:27:18
18003424046671296,harris_kimunk,"Kalau Hubungi Saya, Getdruk bumi 3 kali",2024-10-29 06:27:54
17926199063968664,buddylion73,Udah nenek-nenek masih saja provokasi.,2024-10-29 06:28:18
18050313844791516,ariantoburhanmakka,😂,2024-10-29 06:29:25
17933600741934197,ali_darajah,Eh perasaan kagak ad bahas ni orang dari kemarin . 🤣🤣🤣🤣,2024-10-29 06:29:33
18464218219022989,fendygarciaa,nek tidak ada UUD yg menyebutkan ketua partai bisa mengatur² presiden.. mana mau aku pilih pemimpin dr partaimu nek jika disetir juga olehmu 😵🙏🏼,2024-10-29 06:29:36
18102140491449815,hanung_suryokuncoro,,2024-10-29 06:29:50
17873664447127618,enha17,Gaa ada Loee  Gaa Rame.... #bukanbasabasi,2024-10-29 06:30:31
18260288893267644,sisie.wan,🤣🤣🤣🤣 keren deh Ibu.,2024-10-29 06:30:40
18031406543458698,hanananaluna,Bu😭,2024-10-29 06:30:45
18048218446981100,try.insyana,Sopo seng arep nyadap mbah uty,2024-10-29 06:31:40
17943944030869894,suprwew,Itu aja udah gak benar. Darimana Ibu tau kalau Ibu orang paling disadap?,2024-10-29 06:31:43
18303016423204374,kukuh.19,Lebih keren lagi kalo diem,2024-10-29 06:31:46
17893687806017445,ginnlife,Bentar lagi.,2024-10-29 06:31:53
18021357179287837,annabrandita,Lah,2024-10-29 06:31:55
